Number;Area;Address
м.Київ - Відділ ведення ДРВ Голосіївської районної в місті Києві державної адміністрації;;
Звичайні виборчі дільниці:;;
800670;м.Київ – просп.Василя Порика: 17–17Б- просп.Правди: 80Б–80-82, 88А–88Б-;просп.Правди, 88Б, м.Київ, 04208 (бібліотека імені К.Чуковського, читальна зала)
800671;м.Київ – просп.Василя Порика: 9В, 11А–11Б, 12–14, 15–15А-;просп.Правди, 84, м.Київ, 04208 (школа №3, ліве крило, вестибюль)
800672;м.Київ – просп.Правди: 80–80А, 88, 90–98-;"просп.Правди, 92, м.Київ, 04208 (клуб за місцем проживання ""Олімп 2"", тренерська, роздягальня)"
800673;м.Київ – просп.Георгія Гонгадзе: 1/102–5Б- просп.Правди: 100–108-;просп.Георгія Гонгадзе, 7А, м.Київ, 04208 (ЖЕД-705, актова зала)
800674;м.Київ – вул.Газопровідна, вул.Київське лісництво, просп.Георгія Гонгадзе: 7–9А, 11–11А, 18Д–18З-;просп.Георгія Гонгадзе, 7Б, м.Київ, 04208 (школа №257, вестибюль)
800675;м.Київ – просп.Василя Порика: 9А, 9Г- просп.Георгія Гонгадзе: 6, 10, 12–18Г-;просп.Георгія Гонгадзе, 20, м.Київ, 04215 (школа №6, ліве крило, 1 поверх)
800676;м.Київ – просп.Георгія Гонгадзе: 20А–20Б, 20К–30-;просп.Георгія Гонгадзе, 20, м.Київ, 04215 (школа №6, праве крило, вестибюль)
800677;м.Київ – просп.Василя Порика: 5–9, 11, 11В- просп.Георгія Гонгадзе: 20В-;просп.Правди, 84, м.Київ, 04208 (школа №3, праве крило, рекреація)
800678;м.Київ – просп.Георгія Гонгадзе: 20Г–20З, 32–32А, 32Ж-;"просп.Георгія Гонгадзе, 20Є, м.Київ, 04215 (клуб ""Романтик"", актова зала)"
800679;м.Київ – просп.Василя Порика: 3–3А- просп.Георгія Гонгадзе: 32Б–32Г, 32З- просп.Свободи: 15/1, 17–17Б-;"просп.Свободи, 15/1, м.Київ, 04215 (бібліотека ""Дружби народів"", читальна зала)"
800680;м.Київ – вул.Канівська: 38, 40, 42, 46, 48–59- вул.Косенка: 53–113- вул.Муси Джаліля: 20–74- просп.Свободи: 28А, 42–46-;пров.Межовий, 7, м.Київ, 04123 (школа №93, спортзал (перший поверх))
800681;м.Київ – просп.Свободи: 24–28, 28Б, 30Б-;"просп.Свободи, 26, м.Київ, 04215 (клуб ""Виноградар"", актова зала)"
800682;м.Київ – вул.Світлицького: 26Б- просп.Свободи: 30–30А, 32–38-;пров.Межовий, 7, м.Київ, 04123 (школа №93, ліве крило, вестибюль)
800683;м.Київ – вул.Верещагіна, вул.Золочівська, вул.Івана Їжакевича: 55–92- вул.Канівська: 3–37, 39, 41–41А, 43, 47- вул.Карелівська, вул.Кобзарська: 8/20, 10А, 12–12А, 14–14Б, 16, 22, 24, 26, 28, 30, 32, 41–71- вул.Косенка: 5–49- вул.Красицького: 47–79- вул.Муси Джаліля: 1–19- вул.Олександра Бестужева: 38, 43–85/25- вул.Орська, вул.Осиповського: 43–83- вул.Чигиринська, пров.Золочівський, пров.Межовий: 2А–3, 4–5, 6–50-;пров.Межовий, 7, м.Київ, 04123 (школа №93, праве крило, вестибюль)
800684;м.Київ – вул.Світлицького: 19, 23, 24–24А, 26А, 28Б- пров.Межовий: 3А, 5А-;вул.Світлицького, 22, м.Київ, 04215 (школа №193, праве крило, коридор)
800685;м.Київ – вул.Світлицького: 26, 28, 28В, 30/20–30/20Б-;вул.Світлицького, 22, м.Київ, 04215 (школа №193, ліве крило, коридор)
800686;м.Київ – вул.Межова: 18, 20, 24–26- вул.Світлицького: 21, 23А, 25, 27, 29/18- вул.Червонопільська: 13/16, 15, 21- просп.Свободи: 8/28–14, 16-;вул.Межова, 22, м.Київ, 04123 (гімназія №34, 1 поверх, коридор)
800687;м.Київ – вул.Івана Їжакевича: 1/24–3, 5/9–10, 19–23- вул.Межова: 11/12–12- вул.Світлицького: 13- вул.Червонопільська: 6/26, 8, 10, 12А, 14/14, 16–20/15, 23/17-;вул.Межова, 22, м.Київ, 04123 (гімназія №34, 2 поверх, коридор)
800688;м.Київ – вул.Івана Їжакевича: 12–18, 24- вул.Межова: 3–10- вул.Олександра Бестужева: 2Г–37, 39–41- вул.Осиповського: 1–2А/9, 3Б–4Б, 6, 8, 10–42- пров.Биківський, пров.Олександра Бестужева: 1А–10- пров.Чигиринський;"вул.Осиповського, 9А, м.Київ, 04123 (будинок дітей та юнацтва ""Вітряні Гори"", репетиційні)"
800689;м.Київ – вул.Вітряні Гори: 10–21/7- вул.Івана Їжакевича: 4- вул.Осиповського: 5/12, 7А–7Б, 9- вул.Червонопільська: 2А–2Б, 2Г, 11/13- пров.Олександра Бестужева: 11–22А-;вул.Червонопільська, 11/13, м.Київ, 04123 (бібліотека імені Д.Джамбула, читальна зала)
800690;м.Київ – вул.Вітряні Гори: 1–8- вул.Межова: 15, 19–19Б, 21–23Б- вул.Червонопільська: 2, 3А–5, 7, 9-;вул.Галицька, 5, м.Київ, 04123 (школа №262, вестибюль)
800691;м.Київ – вул.Галицька, вул.Червонопільська: 1–1В, 2В-;вул.Галицька, 5, м.Київ, 04123 (школа №262, рекреація)
800692;м.Київ – просп.Свободи: 2А, 4–4А, 6–6А-;вул.Межова, 25, м.Київ, 04123 (музична школа №12, актова зала)
800693;м.Київ – просп.Правди: 10–10А- просп.Свободи: 2-;вул.Западинська, 10, м.Київ, 04123 (школа №156, праве крило, коридор)
800694;м.Київ – просп.Правди: 6А–8А- просп.Свободи: 2В-;просп.Свободи, 2В, м.Київ, 04108 (бібліотека №123, читальна зала)
800695;м.Київ – вул.Западинська, просп.Правди: 4А, 6-;просп.Правди, 4, м.Київ, 04123 (центр реабілітації, спортивна зала)
800696;м.Київ – вул.Вишгородська: 47А, 47Б, 47В, 51/1, 53/2, 55, 57, 59, 61, 65- вул.Водників, вул.Кобзарська: 3/1–7А, 9, 11, 13, 15, 17–21, 23А, 25–25Б, 27–27Б, 29–29А, 31–31Б, 33–37- вул.Красицького: 3/13–46- вул.Лесі Українки, вул.Лисянська, вул.Лісозахисна, вул.Мліївська, вул.Моринецька, вул.Осиповського: 3–3А- вул.Пуща-Водицька, вул.Ростовська, вул.Сажина, вул.Сошенка, вул.Сухумська, пров.Кобзарський, пров.Моринецький, пров.Пуща-Водицький;вул.Вишгородська, 67, м.Київ, 04114 (Інститут геронтології, вестибюль)
801087;м.Київ – вул.Кирилівська: 2/9- вул.Костянтинівська: 10–25- вул.Межигірська: 22–24, 26/24–32- вул.Нижній Вал: 19/21–23- вул.Щекавицька: 21- вул.Ярославська: 10–21, 29, 31, 35/35- пров.Ярославський;вул.Кирилівська, 8, м.Київ, 04080 (школа №17, рекреація (2 поверх))
